STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,isco08,International Standard Classification of Occupations 2008 (ISCO-08),worktime,Working time,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PL,Poland,2013,,2234.0,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PL,Poland,2014,,2265.1,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PL,Poland,2015,,2290.5,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PL,Poland,2016,,2371.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PL,Poland,2017,,2387.4,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PL,Poland,2018,,2399.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PL,Poland,2019,,2485.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PL,Poland,2020,,2444.6,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PL,Poland,2021,,2349.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PL,Poland,2022,,2376.2,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PL,Poland,2023,,2352.7,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PL,Poland,2024,,2330.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2010,,831.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2011,,698.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2012,,600.3,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2013,,519.5,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2014,,513.7,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2015,,522.3,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2016,,538.3,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2017,,575.4,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2018,,594.6,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2019,,586.5,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2020,,564.9,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2021,,570.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2022,,588.5,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2023,,612.5,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,PT,Portugal,2024,,611.4,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2010,,1266.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2011,,1269.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2012,,1287.7,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2013,,1264.9,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2014,,1326.4,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2015,,1311.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2016,,1354.5,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2017,,1421.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2018,,1419.4,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2019,,1368.7,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2020,,1312.3,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2021,,1382.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2022,,1352.3,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2023,,1336.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RO,Romania,2024,,1333.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RS,Serbia,2010,,288.1,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RS,Serbia,2013,,261.5,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RS,Serbia,2014,,281.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RS,Serbia,2015,,273.4,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RS,Serbia,2016,,289.6,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RS,Serbia,2017,,292.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RS,Serbia,2018,,304.1,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RS,Serbia,2019,,307.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RS,Serbia,2020,,331.2,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RS,Serbia,2021,,319.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RS,Serbia,2022,,324.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RS,Serbia,2023,,309.2,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,RS,Serbia,2024,,306.7,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2010,,399.9,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2011,,460.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2012,,444.3,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2013,,428.7,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2014,,425.2,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2015,,424.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2016,,416.2,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2017,,418.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2018,,423.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2019,,430.1,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2020,,405.3,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2021,,413.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2022,,401.3,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2023,,381.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SE,Sweden,2024,,384.1,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SI,Slovenia,2010,,96.9,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SI,Slovenia,2011,,123.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SI,Slovenia,2012,,120.4,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SI,Slovenia,2013,,113.4,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SI,Slovenia,2014,,119.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SI,Slovenia,2015,,120.9,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SI,Slovenia,2016,,127.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SI,Slovenia,2017,,129.1,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SI,Slovenia,2018,,129.4,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SI,Slovenia,2019,,137.1,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SI,Slovenia,2020,,132.3,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC7,Craft and related trades workers,FT,Full-time,SI,Slovenia,2021,,108.3,,b,break in time series,,
