STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),lcstruct,Labour costs structure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,ES,Spain,2023,,106.2,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,ES,Spain,2024,,108.7,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2009,,82.6,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2010,,84.2,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2011,,86.2,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2012,,88.0,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2013,,89.1,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2014,,90.3,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2015,,90.7,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2016,,91.8,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2017,,92.9,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2018,,94.9,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2019,,96.8,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2020,,100.0,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2021,,100.6,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2022,,103.8,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2023,,108.5,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,EU27_2020,European Union - 27 countries (from 2020),2024,,113.4,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2008,,103.0,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2009,,103.1,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2010,,103.2,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2011,,104.6,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2012,,105.4,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2013,,107.4,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2014,,110.7,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2015,,113.5,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2016,,115.2,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2017,,105.7,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2018,,101.3,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2019,,99.9,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2020,,100.0,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2021,,104.2,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2022,,106.2,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2023,,109.6,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FI,Finland,2024,,109.3,,p,provisional,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2008,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2009,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2010,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2011,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2012,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2013,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2014,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2015,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2016,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2017,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2018,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2019,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2020,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2021,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2022,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2023,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,FR,France,2024,,,,,,C,confidential
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2008,,79.3,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2009,,81.7,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2010,,81.8,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2011,,84.6,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2012,,85.1,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2013,,84.9,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2014,,83.5,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2015,,83.6,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2016,,91.3,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2017,,95.1,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2018,,98.6,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2019,,98.2,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2020,,100.0,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2021,,105.5,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2022,,111.9,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2023,,127.3,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HR,Croatia,2024,,156.1,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HU,Hungary,2008,,97.2,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HU,Hungary,2009,,90.1,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HU,Hungary,2010,,78.2,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HU,Hungary,2011,,77.3,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HU,Hungary,2012,,92.0,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HU,Hungary,2013,,87.9,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HU,Hungary,2014,,97.3,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HU,Hungary,2015,,100.7,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HU,Hungary,2016,,104.8,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HU,Hungary,2017,,93.5,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HU,Hungary,2018,,92.8,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HU,Hungary,2019,,100.4,,,,,
dataflow,ESTAT:LC_LCI_R2_A(1.0),"Labour cost index by NACE Rev. 2 activity - nominal value, annual data",A,Annual,I20,"Index, 2020=100",P,Education,D12_D4_MD5,Labour costs other than wages and salaries,HU,Hungary,2020,,100.0,,,,,
