STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,sex,Sex,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),isco08,International Standard Classification of Occupations 2008 (ISCO-08),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,CZ,Czechia,2013,,274.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,CZ,Czechia,2014,,270.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,CZ,Czechia,2015,,280.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,CZ,Czechia,2016,,284.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,CZ,Czechia,2017,,276.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,CZ,Czechia,2018,,287.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,CZ,Czechia,2019,,323.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,CZ,Czechia,2020,,316.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,CZ,Czechia,2021,,293.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,CZ,Czechia,2022,,288.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,CZ,Czechia,2023,,270.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,CZ,Czechia,2024,,271.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2008,,3260.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2009,,3169.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2010,,3101.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2011,,3259.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2012,,3188.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2013,,3231.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2014,,3231.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2015,,3249.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2016,,3253.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2017,,3297.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2018,,3270.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2019,,3293.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2020,,2938.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2021,,3036.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2022,,3155.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2023,,3150.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DE,Germany,2024,,3055.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2008,,300.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2009,,270.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2010,,265.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2011,,265.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2012,,253.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2013,,248.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2014,,260.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2015,,274.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2016,,279.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2017,,282.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2018,,290.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2019,,298.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2020,,291.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2021,,294.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2022,,314.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2023,,310.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,DK,Denmark,2024,,305.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2008,,14707.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2009,,14232.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2010,,14187.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2011,,13950.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2012,,13718.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2013,,13727.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2014,,13926.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2015,,14141.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2016,,14322.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2017,,14487.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2018,,14373.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2019,,14288.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2020,,13368.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2021,,13587.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2022,,13926.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2023,,14124.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EA20,Euro area – 20 countries (from 2023),2024,,14066.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EE,Estonia,2008,,62.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EE,Estonia,2009,,55.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EE,Estonia,2010,,54.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EE,Estonia,2011,,54.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EE,Estonia,2012,,50.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC9,Elementary occupations,THS_PER,Thousand persons,EE,Estonia,2013,,57.3,,,,,
